track_id,track_name,danceability,acousticness,tempo,instrumentalness,loudness,key,speechiness,mode,play_number,playlist_number,tempo_scaled
6W4pDFlKBNxZpIc5d3lp60,For All My Wrongs,0.741,0.0309,132.004,0.633,-8.714,7,0.0726,0,1166,0,0.5321733381173729
4YpCTAZRpNmW1EHLVrq4ur,Keep It Real,0.69,0.0151,120.02,0.85,-10.359,11,0.0436,0,1167,0,0.4838599136453978
4FIch2blnkhlCfnfSzrfxQ,Vue,0.684,0.0214,119.989,0.972,-9.583,6,0.0355,0,1168,0,0.4837349373304253
2q1fb1ENmNiJAeosPZqAlC,Love Divide,0.743,0.653,132.051,0.916,-12.764,8,0.0651,0,1169,0,0.5323628183368474
0WfOuXw05LJq4ik1lVvTzi,Apricots,0.819,0.347,127.986,0.824,-6.778,11,0.039,1,1170,0,0.5159747950993159
1QdUJBC9uy8vvfS3oT97hC,Phantom Melodies,0.807,0.279,122.014,0.921,-10.175,2,0.0918,1,1171,0,0.49189871274395575
6plKjqeFQ30GbfAbvS3srq,Intimate Fantasy,0.802,0.0294,127.067,0.878,-8.764,7,0.0575,0,1172,0,0.512269852084484
2aJDlirz6v2a4HREki98cP,Glue,0.853,0.0158,129.983,0.948,-7.995,4,0.068,0,1173,0,0.5240256886799679
6ZDlNJ1RTu4HZv18GYVB2v,Platia,0.758,0.031,126.013,0.462,-6.815,7,0.055,0,1174,0,0.5080206573754168
5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger",0.817,0.0427,123.474,0.00263,-8.898,6,0.144,0,1175,0,0.4977846940297605
1YGxSgWIWqxKuLLocPVxhC,So U Kno,0.82,0.1,129.98,0.213,-8.357,0,0.0482,1,1176,0,0.5240135941978737
5bF00VrMY3FwnQDgoP4Gnk,Strong,0.576,0.0707,133.977,0.259,-6.742,4,0.047,1,1177,0,0.5401274758412721
4wteGC0HtLeZWjDcczc4Pw,RATATA,0.9,0.00872,123.96,0.0,-5.159,9,0.0611,1,1178,0,0.49974400012900777
66SD66rYiTENtAHIXHr7po,Strong - Pretty Girl Remix,0.661,0.0372,131.985,0.802,-5.986,1,0.042,0,1179,0,0.5320967397307769
3WyhSt2YyJnMv47hMEset5,Loyly - Gimgigam Remix,0.777,0.000128,134.99,0.807,-6.391,1,0.0541,1,1180,0,0.544211379295053
2FqYiYp69tXh65B1juanLf,D.N.A.,0.632,0.114,119.989,0.884,-8.304,0,0.0425,0,1181,0,0.4837349373304253
2vjH6qrmEcwrvEQ5WGipUM,NO WAY,0.866,0.301,130.101,0.000887,-7.512,0,0.142,1,1182,0,0.5245014049756699
7FR1HYWJCeiKTEGrcfGbem,Gaia,0.645,0.506,125.431,5.08e-06,-9.517,6,0.156,1,1183,0,0.5056743278491576
3ckBFEiz3jsuPoaiGzZXNZ,Can U Jack? (Edit),0.816,0.041,130.0,0.739,-7.435,5,0.0659,0,1184,0,0.5240942240785013
1u2ve7Ju0PMxjIYAAnRzIP,barla - SHINICHI OSAWA REMIX,0.716,0.00939,124.974,0.0148,-5.198,0,0.189,0,1185,0,0.5038319350768201
7swqn9dSrTL5ntAXVpnvTp,Bass On Canvas,0.675,0.0164,135.01,0.801,-6.38,6,0.0439,1,1186,0,0.5442920091756803
3cTgzoniDmKVm4L8214KPf,FUNKYTOWN,0.767,0.00028,129.997,0.848,-5.779,0,0.0382,1,1187,0,0.5240821295964072
5nk0tk9hxn6E4zGrSxAdK7,VOLCANIC DRUMBEATS,0.646,0.071,136.015,0.189,-5.908,9,0.0721,0,1188,0,0.5483436606772103
0lJpyl4Ch2WCEcjV8yCbov,FLASHBACK DISCO,0.61,0.000563,135.214,0.878,-7.324,1,0.0336,1,1189,0,0.5451144339580805
2n3MGlZQXUmsRmNi7Klbzy,Sound & Rhythm - Ewan McVicar Remix,0.743,0.0034,129.002,0.835,-5.476,1,0.0395,1,1190,0,0.520070793035191
0ihobYmU0yxWaw0GpZFSpY,Breathe,0.798,0.00173,128.025,0.916,-5.907,7,0.0486,1,1191,0,0.5161320233665394
5HWybXhMxw8W8t0sUPysxf,Need You,0.692,0.372,128.025,0.698,-11.904,6,0.0428,0,1192,0,0.5161320233665394
56b6hfYKczrdjPRX2iRAhi,Your Heart,0.689,0.628,119.98,0.746,-10.391,10,0.0375,0,1193,0,0.4836986538841429
1oqNFRNkgn2UAK9aljDAV7,Back Fist,0.725,0.00307,132.003,0.921,-4.787,0,0.0573,1,1194,0,0.5321693066233415
2ZhiZ3G5PpnvuTv4KpPFTN,Headwind,0.797,0.0434,127.997,0.844,-10.503,0,0.0632,1,1195,0,0.5160191415336609
6FTW6dNU5uPB6BpRm0HJPW,Until Then - Seb Wildblood Remix,0.702,0.216,128.01,0.794,-7.181,6,0.0374,0,1196,0,0.5160715509560687
40zCRiPffJgIl50WLcHIyY,London Cake,0.713,0.219,163.105,0.0,-12.858,11,0.185,0,1197,0,0.6575568339871072
11Ho7rjvIikZpPSAv3myQ8,Orange Blank,0.687,0.415,130.002,0.935,-8.137,8,0.0358,0,1198,0,0.524102287066564
0NQjhe0ZH1U6LovYzTsRJ4,Come Together,0.791,0.0408,128.004,0.912,-7.776,10,0.0427,0,1199,0,0.5160473619918805
1vxw6aYJls2oq3gW0DujAo,Crazy,0.866,0.053,111.987,0.0156,-5.786,8,0.0335,1,1200,0,0.4514749220913778
3JsH3qnwhYGs20PBMsCgNx,Voodoo,0.663,0.204,129.042,0.573,-6.545,6,0.0564,0,1201,0,0.5202320527964458
7dbyaRWWFvB9UG2vcwTd3J,Champagne Shots,0.942,0.493,135.028,0.0,-11.448,11,0.469,1,1202,0,0.5443645760682451
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,0.933,0.112,109.967,0.312,-6.472,5,0.161,0,1203,0,0.4433313041480042
7Bp898e0U9IReLs2oKC7G4,Sweet Dreams (Are Made of This),0.705,0.323,125.468,0.0,-15.322,8,0.0428,1,1204,0,0.5058234931283184
1uTK4zF50iQjvop8L4N2fR,Origins,0.839,0.528,118.033,0.874,-10.164,9,0.158,0,1205,0,0.4758493350050595
4rw9xbxHWWRuihfAvQG3M2,Spectrum,0.729,0.215,110.997,0.903,-9.788,10,0.0756,0,1206,0,0.44748374300031846
08UYrA0s4ChScz1HFCGSUA,Endless One,0.805,0.00611,127.009,0.925,-9.943,7,0.104,1,1207,0,0.5120360254306643
0kqTXMHiQiB7IECD0WwcPq,Talk that Talk,0.774,0.143,119.964,0.0,-2.432,3,0.122,0,1208,0,0.48363414997964094
49FbqpTX4UGjCRVaiDeEy8,Powerplay,0.731,0.0042,135.039,0.925,-11.16,6,0.0661,0,1209,0,0.5444089225025902
4QhnNyKDsAkXPwHkSnuc89,"Eve, Psyche & The Bluebeard’s wife",0.663,0.0153,142.951,0.0,-5.056,11,0.2,1,1210,0,0.576306103278814
551xyaSJsg8hILXFq9JdST,"The Plan - From the Motion Picture ""TENET""",0.433,0.0922,79.903,0.000293,-10.568,1,0.0361,0,1211,0,0.32212846758880376
2JJWhWLXqXPm39suPT652C,FAST CARS - BONUS TRACK,0.291,0.0636,147.34,0.781,-9.814,1,0.187,1,1212,0,0.5940003305825106
0ASvZIiB2Ml32DlUhfaOhx,FREEPORT,0.599,0.722,120.03,0.92,-17.509,8,0.04,1,1213,0,0.4839002285857116
3ReFAT3WyOgLythrLfD8P6,Fast X,0.652,0.132,118.006,0.743,-8.512,9,0.034,1,1214,0,0.47574048466621244
7u3GIfQ8SesaSPV2MN8F6z,Fade Out Lines - Radio Edit,0.719,0.0635,110.009,0.718,-6.154,1,0.0357,0,1215,0,0.4435006268973219
49OEg6D8myEjKw8MbZCQoB,It Began In Afrika,0.636,0.00413,133.968,0.5,-6.279,9,0.0941,1,1216,0,0.5400911923949896
6Qk5eA59RBcO1bBkq9uSZM,MAH,0.688,0.0296,129.947,0.238,-6.083,0,0.0617,1,1217,0,0.5238805548948384
65lXKIwtMPW2HCr4CvLPiZ,Under The Influence,0.593,0.00283,134.963,0.862,-8.163,8,0.0374,0,1218,0,0.5441025289562058
59Pm53KuA0xaLHcSAX94wk,No Geography,0.369,0.117,126.011,0.654,-7.255,1,0.0571,0,1219,0,0.508012594387354
0RD2AT3sAoSLcMxvcjayrQ,All Of A Sudden,0.773,0.0241,130.0,0.801,-6.448,2,0.0418,1,1220,0,0.5240942240785013
1UbYpZJaqkyhrTjcLogsCR,The Encounters,0.429,0.247,123.031,0.0325,-8.333,1,0.049,1,1221,0,0.49599874217386225
6MR95yRF4sQmofUKuCErJe,Oracle,0.779,0.0105,130.002,0.779,-5.248,1,0.0711,1,1222,0,0.524102287066564
3K9v7948e5jHeuTh1AgCXA,Speed Trials On Acid,0.732,0.00181,132.021,0.869,-6.353,6,0.0668,0,1223,0,0.5322418735159062
3sx86w6WDkC66U4GQ0uyfM,Heads Up,0.701,0.000393,132.021,0.807,-4.292,1,0.115,0,1224,0,0.5322418735159062
2FS52YmzLziihCpIv7aglt,Our Time Will Come,0.687,8.58e-05,132.03,0.887,-4.442,10,0.0366,0,1225,0,0.5322781569621886
3J9rDij6z4TZmyC2mrysKz,Spice Dice,0.694,0.0153,134.996,0.886,-9.471,0,0.0527,1,1226,0,0.5442355682592412
2joi4vCVTScGH1p0xCHlDC,Nocturnal,0.747,0.0109,129.999,0.882,-5.148,7,0.0663,1,1227,0,0.5240901925844699
3ll4L5Dd6LIdYRvJnp9l7a,Perception,0.772,0.00046,131.99,0.859,-5.209,6,0.0491,1,1228,0,0.5321168972009337
0upFohXrGxIIAjyaJmCkMU,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",0.757,0.178,127.014,4.19e-05,-5.321,6,0.124,1,1229,0,0.5120561829008212
1fnWO8J78JlszhAL3NCdin,My Red Hot Car (Girl),0.76,0.00294,141.835,0.919,-11.192,6,0.0538,0,1230,0,0.5718069559398018
1AhYmMPEM7UKVSrKC7sfSO,Someone Close,0.499,0.901,88.096,0.932,-11.636,1,0.0387,1,1231,0,0.35515849818784345
1kmQ47Sk87vxAN7TAiBpaX,Deep Down - Never Dull's In My Mind Edit,0.701,0.0472,122.025,0.0,-5.006,0,0.0706,1,1232,0,0.4919430591783009
2y449AvZEi4dbGoSjnsgSY,FINE LINE (feat. Skaai) (Prod. uin),0.834,0.227,129.989,0.000108,-7.213,7,0.0759,1,1233,0,0.5240498776441561
6hVDjNzsechvfAkRDkNYRn,Meet us in the park we used to play.,0.733,0.0596,105.997,9.35e-06,-8.162,11,0.0252,1,1234,0,0.42732627284345304
2Rw4ihX4OqoRX2Ee63ol1g,天神,0.664,0.654,158.009,1.43e-05,-13.446,5,0.131,1,1235,0,0.63701234040323
4QADO2cTpOh0kZx90U8YtQ,yugi,0.651,0.785,80.015,0.00388,-9.733,11,0.0432,1,1236,0,0.3225799949203175
6ZmTUJTej1ObruiiUsrnrc,After Party,0.687,0.471,86.968,0.00745,-10.087,1,0.11,0,1237,0,0.3506109729204546
3hzaA9SCn3dlkLY6GR9MOY,Pleasure Dome,0.817,0.00306,131.49,0.882,-3.895,6,0.0668,1,1238,0,0.5301011501852472
1DPYY8BT3CFiM3YvtJCKWQ,Malfunction,0.814,0.000301,126.491,0.925,-8.219,11,0.0744,0,1239,0,0.509947711522413
20cjwAnONyJweQFEli879r,LOVE,0.291,9.84e-05,190.61,0.786,-5.358,7,0.0827,1,1240,0,0.768443077320024
5ZgVZYQpKECyEnNAQMF6OA,Peace Bird,0.778,0.00287,124.006,0.733,-11.893,5,0.0508,0,1241,0,0.49992944885445095
6WKlbp24TraMPpWhQtU1Kp,Eve Of Destruction,0.801,0.076,125.966,0.00458,-5.775,6,0.0604,0,1242,0,0.5078311771559422
746KDKv1myGeMaWGEqhwQA,I Fold You - Kassian Remix,0.769,0.0447,120.016,0.889,-8.455,6,0.0443,0,1243,0,0.4838437876692724
7v9EOOSTg5r5oSrzgAmOoc,Osaka,0.793,0.00171,125.008,0.923,-11.441,7,0.0606,1,1244,0,0.5039690058738868
10Lxl0GADpYJ36kfoAudRl,Through Me,0.797,0.00108,123.986,0.832,-4.737,2,0.0441,1,1245,0,0.4998488189738235
4qauH5wwwuOkVN3OwUk8vE,AIの逃避行,0.557,0.00967,130.012,4.68e-06,-5.26,5,0.0357,0,1246,0,0.5241426020068777
3ApgvFDz84ivq0Hnqumxq9,浪漫,0.57,0.547,82.913,0.000212,-15.294,0,0.0299,1,1247,0,0.3342632646232367
2v4NAzwjmfJac79Vt4abKl,202,0.552,0.846,137.765,0.0,-14.714,11,0.109,1,1248,0,0.5553987752321132
7fiuBmkJHDy74HRm3vvQ2G,H-Radiation,0.564,0.000124,127.974,0.883,-13.091,11,0.0744,0,1249,0,0.5159264171709393
2yQweA8nCYuzFj15LiOb41,YourLove,0.829,0.39,124.005,0.842,-8.46,6,0.0528,0,1250,0,0.49992541736041957
2anY2gPJklTi9HcFx4Xdas,Liverpool Street In The Rain,0.669,0.0104,130.042,0.888,-9.193,6,0.0333,0,1251,0,0.524263546827819
1ZoH2fMBNtXBG06y8wpgoz,Titanium - 2009 Remaster,0.8,0.00794,126.133,0.773,-10.933,6,0.0562,0,1252,0,0.5085044366591815
0oQPKUUYvm5mW8rZ2bs3bJ,Aéro Dynamik - Intelligent Design Mix by Hot Chip,0.759,0.0301,126.019,0.927,-11.151,6,0.0439,1,1253,0,0.508044846339605
0U0QgS9vkhYIrnG7iL2CsO,Liver Blow - SUDO Remix,0.747,0.00353,133.995,0.858,-11.34,11,0.0473,0,1254,0,0.5402000427338367
1NIVsZTmNU3f8gfjnvwQKS,Deformed Pearl,0.752,0.105,120.0,0.877,-11.696,2,0.0484,1,1255,0,0.48377928376477036
6t4WRzmE2At2FnUwm84i1a,Bike Pump Meets Bucket,0.666,0.00616,183.452,0.928,-11.379,10,0.058,0,1256,0,0.7395856430434554
0aczV2QwCyUs7q4zdzVKtK,data.reflex,0.802,0.148,120.003,0.929,-21.631,11,0.0869,0,1257,0,0.4837913782468645
60CDLkPS7uwQnhql17V3vH,Rhythm Variation 06,0.811,0.00197,120.993,0.883,-18.208,4,0.0709,0,1258,0,0.4877825573379238
6EbN8Dtjek4BEjL9f085HC,Nuits Sonores,0.712,0.765,122.976,0.878,-11.184,10,0.046,0,1259,0,0.4957770100021367
75QdM3nsnAluOD19G1J4il,Bias,0.601,0.0663,145.997,0.891,-12.026,1,0.0761,0,1260,0,0.5885860340983765
4OBlz6sHNLXCJMSL8K7Klq,The Message,0.645,0.00568,130.015,0.877,-8.518,10,0.0477,1,1261,0,0.5241546964889717
6I0qoxCuCJjBVyDZY0Sx5B,en skog,0.56,0.00812,123.991,0.776,-5.97,6,0.0368,1,1262,0,0.4998689764439804
3KgPcryUqdP51yIINuc3Hy,WEI / 未,0.741,0.822,120.03,0.938,-15.331,6,0.0644,0,1263,0,0.4839002285857116
3rkJH9BaiCWpRY718WTkBP,Falaise,0.356,0.434,142.945,0.789,-14.475,11,0.0467,0,1264,0,0.5762819143146258
4ZjOEq6aPBfMEDuuwpX5rU,Miniature 27,0.319,0.905,66.843,0.871,-20.086,5,0.0381,1,1265,0,0.26947715553907126
5L6U3jC9BRjre7Q4Np4usF,Miree,0.717,0.0225,124.015,0.0,-5.886,10,0.027,0,1266,0,0.4999657323007333
15Hd86xjXSN670FmFRcpD4,Inner Space,0.782,0.00542,130.044,0.916,-14.136,10,0.0948,0,1267,0,0.5242716098158817
7A9t7dVdNVerBJOdQh3KYx,Expo 2000 - DJ Rolando Mix,0.739,0.00918,133.271,0.787,-7.788,1,0.0596,0,1268,0,0.5372812410551225
3oBfBz5y0T2jWHWddoYKqs,Rendezvous,0.83,0.0696,109.007,9.01e-05,-4.531,1,0.0546,1,1269,0,0.4394610698778861
5yeEczCeLNnO4pDHSbzcqY,King Of Snake - Claudio Coccoluto Remix,0.625,0.028,130.828,0.0476,-7.616,11,0.204,1,1270,0,0.5274323011364782
1f5DJGMrd7jI654eVvV5ry,King Of Snake - Fatboy Slim Remix,0.691,0.00644,139.967,0.216,-6.888,11,0.166,0,1271,0,0.5642761250891969
3bUNyRrTFJDd4mqvUcb1Aa,Born Slippy (Nuxx) - Radio Edit,0.542,0.00107,140.071,0.128,-8.255,10,0.0421,1,1272,0,0.5646954004684596
577TxxoJTaW1BxH6EUDlTS,I Go - Soulwax Remix,0.734,0.0137,125.002,0.82,-7.419,8,0.0494,0,1273,0,0.5039448169096985
5ftd0Twdq5aYXk2KQm9d9O,Juanita 2022,0.373,0.17,134.988,0.603,-9.211,6,0.0416,0,1274,0,0.5442033163069901
3dsnJC7f8lA4NxXsb8LMOr,Halcyon & On - Jon Hopkins Remix,0.686,0.0377,126.987,0.865,-12.808,4,0.0383,1,1275,0,0.5119473325619741
3AaGCSpUFAmtB1XGxz5IWk,ATK,0.705,0.00471,127.983,0.855,-8.886,7,0.0625,1,1276,0,0.5159627006172217
74fmYjFwt9CqEFAh8ybeBD,Rumble,0.81,0.0515,139.979,0.229,-7.721,1,0.0645,0,1277,0,0.5643245030175733
56d4jF7m4878joMSabwe1C,Locura - Black Loops 1am Remix,0.757,0.0611,129.97,0.809,-11.656,2,0.0385,1,1278,0,0.5239732792575601
2ej1A2Ze6P2EOW7KfIosZR,Feather (feat. Cise Starr & Akin from CYNE),0.565,0.655,180.598,0.432,-6.629,10,0.0769,0,1279,0,0.7280797590779168
2dzP9pkQgImGVkxw1HM2Sw,Blue Orphan,0.681,0.00651,119.98,0.898,-9.859,9,0.0367,1,1280,0,0.4836986538841429
2IEH1aLrY2YpZsbkadSnfP,Dubmission,0.823,0.0703,121.993,0.93,-10.799,11,0.097,1,1281,0,0.4918140513692969
5OOU2GAOGZgNWi9CvSpz5j,First Night Out - Malin Genie Remix,0.708,0.00916,129.025,0.752,-8.47,10,0.0396,1,1282,0,0.5201635173979126
2gkiBdYvTN8xAmlpGegFjq,Can't Stop Rocking,0.845,0.0214,125.985,0.876,-8.013,2,0.0577,1,1283,0,0.5079077755425383
3ccQ9ymKMF7e2QcCkIvPYi,You,0.794,0.000758,127.999,0.886,-9.584,8,0.0451,1,1284,0,0.5160272045217237
5hZDtIXRDmE7Z6BdVZl5HY,Techy (la) Sunrise,0.794,0.0933,128.047,0.837,-12.783,11,0.0723,1,1285,0,0.5162207162352296
1yaCdEkvMhFm1gSwtCD5uy,Nebulosa - Original Mix,0.797,0.00951,128.995,0.91,-9.102,7,0.0772,1,1286,0,0.5200425725769713
5L54V8jEQeSJAUdTiRX3jf,Wwww,0.0,0.099,0.0,0.958,-14.475,7,0.0,1,1287,0,0.0
6rL18C2251qdWHNETBEw72,Down The Drain - Licaxxx Remix,0.784,0.000364,132.988,0.891,-8.484,1,0.0572,0,1288,0,0.5361403282442441
2e7YHJyoVHM95Dc6OJCgU3,Chlorophyll,0.703,0.178,132.008,0.874,-8.169,7,0.0966,1,1289,0,0.5321894640934984
3cDggw2xcNz8F7ZOQFgzKx,PARIS,0.802,0.0419,128.011,0.905,-8.804,10,0.0783,0,1290,0,0.5160755824501001
0oZ2sb7CvggS8ZxK0x81CO,La Vie En Rose,0.676,7.32e-05,128.0,0.745,-8.409,0,0.0911,0,1291,0,0.5160312360157551
4XXwbgLQGUQ1ds7DsZtSzB,What goes around,0.752,0.0109,126.975,0.845,-7.479,2,0.052,1,1292,0,0.5118989546335976
3nprrY2fahIrm10s9Ca8W7,Lose My Breath,0.803,0.00139,128.008,0.76,-10.528,0,0.0676,1,1293,0,0.516063487968006
5HGOqtok2yQqjBx3wy33SI,Never felt this way before,0.798,0.0726,127.025,0.914,-9.546,1,0.0563,0,1294,0,0.5121005293351664
3FWy6mQGJt44v0YmLU6ieG,Connect the Dots - Oliver Schories & Gorge Remix,0.813,0.000997,123.998,0.779,-7.907,11,0.0526,0,1295,0,0.49989719690219997
0qI1sBGz9cVtTzuH27p7kS,Nova,0.797,0.149,131.998,0.845,-7.231,10,0.141,0,1296,0,0.5321491491531847
2RJItWtvRHnixZvNEeX4yb,Nogueira,0.764,0.00152,129.997,0.881,-9.233,11,0.0507,0,1297,0,0.5240821295964072
39pclaQXwUGiwcA47Hk3QF,Hyper,0.741,0.0035,127.995,0.905,-7.417,4,0.0563,1,1298,0,0.5160110785455982
04wE6fWx2qMQUoA6EFBG8l,Applaud,0.791,0.0661,128.035,0.933,-9.345,7,0.077,1,1299,0,0.5161723383068532
4lKSHi12cKgQlXwkrPHQ6s,Wide Awake,0.602,0.167,125.008,0.0453,-5.438,6,0.0424,0,1300,0,0.5039690058738868
6U7DCvIA93YYzyFYwmiIIe,Mi Amor,0.824,0.0187,127.959,0.834,-9.049,8,0.151,0,1301,0,0.5158659447604688
5yN3wXc6fvM5SPTFjL6c4G,Guddi Riddim,0.72,0.00145,127.998,0.753,-4.384,9,0.0765,0,1302,0,0.5160231730276923
37qV9lhTq40KXUoPLXfGZ6,Fur,0.809,0.021,127.024,0.152,-8.778,9,0.139,1,1303,0,0.512096497841135
2jC6oAT2P3w9HQBrRcQqFl,Work It,0.814,0.00583,126.036,0.33,-6.128,1,0.055,1,1304,0,0.5081133817381384
4vGk6n4E2MvkjIPPSjghUT,Charles on Acid,0.799,0.00701,126.991,0.541,-8.478,11,0.0846,1,1305,0,0.5119634585380997
0jUhvsQB5KcuQCFcv4LVo5,58500 - Daniel Avery Remix,0.571,0.00964,120.019,0.873,-9.686,7,0.0419,1,1306,0,0.4838558821513665
73n8GcbdubeHha4QUkupul,After The Rain,0.922,0.0198,115.08,0.536,-11.549,5,0.0496,1,1307,0,0.4639443331304148
07zq3uplmWB8UQ9Ll4Ax9b,With You,0.644,0.665,131.999,0.91,-13.164,11,0.0418,0,1308,0,0.5321531806472161
1B1QyU5S0rIrokfaV9Zq4a,Carry On,0.801,0.177,119.993,0.905,-10.419,10,0.0574,0,1309,0,0.48375106330655077
4oZnV1W54b1TIn96i0KIwV,Let Go,0.793,0.311,133.054,0.914,-11.307,9,0.125,1,1310,0,0.5364064068503147
1jXHnFD3IKJyImZ1L3nARR,Jerry 1.6 [2017 Export Wav],0.601,0.0235,118.025,0.906,-8.277,5,0.0686,0,1311,0,0.47581708305280856
4OtqragtOuKh41rBNnFXuK,Cloudy - Kelbin Remix,0.758,0.39,134.019,0.866,-6.656,11,0.0549,0,1312,0,0.5402967985905897
2PWhvmoiuLyWwFjquW78o7,Physically,0.764,0.000739,125.005,0.883,-7.08,11,0.0566,0,1313,0,0.5039569113917927
7tosti8SYTvkKa9xc3e7oS,High On You,0.803,0.00252,125.0,0.623,-4.145,5,0.0741,0,1314,0,0.5039367539216358
5lbFVZ3g63LLssXLKirfjA,Gimme Some Keys,0.802,0.00222,124.992,0.819,-5.218,11,0.0521,0,1315,0,0.5039045019693849
0UMXfAj9qFIXKQrqJuQ5pn,Operation,0.93,0.00309,134.992,0.881,-10.043,10,0.136,1,1316,0,0.5442194422831157
6bZsSq7vBLSW2HUcP4i3yx,Vodoo,0.696,0.0964,133.007,0.907,-9.707,10,0.155,0,1317,0,0.5362169266308401
14gYIWhaZ3kKQiwr7kI4JQ,Is U,0.719,0.0232,131.039,0.409,-5.335,5,0.0416,0,1318,0,0.5282829463770978
2ZnMtfCwbUgVWIWfmEBHCv,Raining in LA,0.737,0.00929,123.997,0.00187,-6.363,1,0.0316,1,1319,0,0.4998931654081686
2fVaiVCdwow7rG2gQO7Ywq,Lotus,0.9,0.173,120.012,0.303,-6.03,1,0.397,1,1320,0,0.48382766169314684
2DRUTKWuuWebFUXu6p1krH,Diving Into Minds - Club Mix,0.747,0.033,125.018,0.891,-11.545,8,0.0569,1,1321,0,0.5040093208142006
4Nv1liSp522fuF1AGu6Yxs,Gunk,0.751,0.0261,129.023,0.348,-6.539,6,0.0526,0,1322,0,0.5201554544098497
48JdIryhuVwplrTY4xW8kO,LesAlpx,0.7,0.000184,130.025,0.826,-11.692,0,0.0411,1,1323,0,0.5241950114292856
12g9IeQzX7xECLNxz8dpb5,I'm In Love With You,0.668,0.169,119.008,8.74e-05,-3.924,2,0.0386,1,1324,0,0.47978004168564825
3bFxstwjWeTSfOu3InLewT,A LITTLE QUESTION - SHŌTARO AOYAMA REMIX,0.84,0.299,125.005,0.463,-8.814,11,0.0905,0,1325,0,0.5039569113917927
2ZaL63zLMDr6H18El2EIt9,Rosewood,0.757,0.0668,121.009,0.485,-9.451,10,0.0432,0,1326,0,0.48784706124242583
4b6WRfxJRY40RBpl3TMQVq,Heartbreak,0.636,0.000168,126.997,0.9,-5.644,6,0.0491,1,1327,0,0.5119876475022879
5VDnV2q6OrlrPsHsDZtIP1,6000 Ft.,0.656,0.0793,121.015,0.871,-9.453,8,0.0403,0,1328,0,0.48787125020661404
3rCtueI7qBN2kZBZnXuk5K,Linked,0.713,0.539,122.041,0.886,-9.951,6,0.0385,1,1329,0,0.49200756308280286
3Yagxg6rtkwN01AYzA862i,Loom (feat. Bonobo),0.545,0.988,156.694,0.906,-21.022,5,0.0337,0,1330,0,0.6317109257519744
27fusRmYpex94O3REevU1F,✨ mum is calling ✨,0.575,0.00563,137.385,0.414,-7.119,1,0.0458,1,1331,0,0.5538668075001915
4cNVAgyBsekhIftQjrAdys,Chalk 1.3.3 [2017 Export Wav],0.763,0.0235,123.008,0.00142,-7.431,4,0.0803,0,1332,0,0.4959060178111406
0ObzkSnoXbfcJxOjwG09u0,NO SKIN,0.429,0.332,119.891,0.824,-7.488,10,0.0438,0,1333,0,0.48333985091535075
14woOFnnvhRAvZPPVw3MaQ,OBLIVIOUS,0.65,0.0164,117.931,0.457,-7.153,9,0.0408,0,1334,0,0.4754381226138594
0zXjUo1w3t9MNT6RKYmNHv,VIEWS,0.7,0.335,123.968,0.692,-9.851,9,0.0456,0,1335,0,0.4997762520812588
6pqZjgc1HAGImauB9sCGU1,DESTINATIONS,0.643,0.00541,120.025,0.253,-8.129,11,0.0612,0,1336,0,0.4838800711155547
0eepN66rJdbYZ4IpGHJzNn,The Music Began To Play - Extended Mix,0.874,0.000689,127.002,0.831,-3.928,4,0.0807,0,1337,0,0.5120078049724447
5LMoKDVzW2kDneNu2UbspP,Zero,0.705,0.31,171.932,1.46e-05,-7.407,1,0.17,0,1338,0,0.6931428318020375
0FvOQZy2O6Z1NN1QLen0SG,なんてったって春,0.831,0.0818,126.006,0.202,-9.033,3,0.0331,0,1339,0,0.5079924369171971
19epP6oORIcgBguKGdF7lo,Shined On Me - Les Bisous Remix,0.809,0.0979,124.989,0.00311,-5.823,8,0.0364,0,1340,0,0.5038924074872907
7rBIb2RrAlLwEhOiDvSqZM,She Got Me On,0.918,0.00578,127.274,0.0532,-8.648,6,0.0749,0,1341,0,0.5131043713489782
4TBOxwcoCfgs3j9COmEIl0,At Night - Kid Crème Club Mix,0.726,0.00211,124.997,0.851,-7.643,1,0.0641,1,1342,0,0.5039246594395417
61hMSnZJ8bFTSlcAILsFpj,Brasil,0.714,0.271,126.003,0.177,-5.738,11,0.0355,1,1343,0,0.507980342435103
1zCJFNkdm3AzIK1Cxp0rQc,Birds (feat. Emmanuel Jal),0.772,0.0615,124.001,0.0309,-8.912,8,0.0378,0,1344,0,0.49990929138429413
3mXnTPoiO2oluQM6ZtTYys,Pressure,0.857,0.00441,120.003,0.543,-5.856,8,0.0486,0,1345,0,0.4837913782468645
2CWaphFrQ153K3mmlXEVjt,Favelas,0.795,0.494,104.007,0.17,-8.249,4,0.0702,0,1346,0,0.4193035997210206
0VxgGWGWRcAPONRMALrJHJ,Madan - Exotic Disco Mix,0.82,0.00391,128.005,0.801,-7.795,0,0.0597,1,1347,0,0.5160513934859119
2QLAStuvDy5OIbjeCwcNgB,Tu Haces,0.79,0.0197,130.021,0.351,-7.805,1,0.0703,1,1348,0,0.52417888545316
